numeric__monthly_spend,numeric__sessions_last_30d,numeric__avg_session_minutes,numeric__support_tickets,numeric__account_age_days,categorical__region_midwest,categorical__region_northeast,categorical__region_south,categorical__region_west,categorical__device_type_android,categorical__device_type_ios,categorical__device_type_web,categorical__plan_tier_basic,categorical__plan_tier_business,categorical__plan_tier_pro,categorical__signup_channel_organic,categorical__signup_channel_paid,categorical__signup_channel_partner,categorical__signup_channel_sales,boolean__is_premium,target
0.3142595646026001,0.6167248127028718,-0.3523629927621968,-0.18129447698411044,-1.6323683941807683,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.9469758624249215,0.023060659343635773,1.4331462378361004,-1.1195401207575477,0.8775470748407742,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.0414521474478392,-0.8674355706952183,0.5055823829495993,-1.1195401207575477,-0.49007275137080786,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
1.7626931817712375,1.2103889660621079,1.0031497488158687,-1.1195401207575477,0.7599866313268847,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.170498460498194,-0.8674355706952183,0.3909166525442043,-0.18129447698411044,1.4457558851579073,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.43776894938050204,-1.1642676473748363,0.05101466598535409,1.6951968105627642,-1.3698167369997483,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.8204580156677608,0.023060659343635773,-1.3618309407954086,-1.1195401207575477,0.05070528879308422,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.7799618519257867,0.6167248127028718,0.4441543130895667,-1.1195401207575477,-0.848632104088171,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.1038338808740598,1.2103889660621079,0.5629152481522971,0.7569511667893268,-1.1601672793999784,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
-1.4862702429146346,-0.5706034940156003,0.8557223811517886,0.7569511667893268,-1.3463046482969703,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.3287216514099674,-0.8674355706952183,-0.7598358561670835,-0.18129447698411044,-0.6389826464884013,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.25168322745533755,1.5072210427417259,-0.9645960890338607,-0.18129447698411044,1.5339262177933244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.6048918860198863,0.6167248127028718,0.30901255939749334,2.633442454336201,-0.30589472319904754,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.3421801961416329,-0.8674355706952183,-0.6451701257616885,-1.1195401207575477,-1.3580606926483592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1.784664429036276,-1.4610997240544543,-0.6635985467196984,-1.1195401207575477,-1.4188002551305356,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-2.3039343816388653,1.2103889660621079,-0.14350755523808412,-0.18129447698411044,-0.6742507795425682,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.77259646957455,0.023060659343635773,-0.34212498111885814,-1.1195401207575477,-1.4188002551305356,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
-0.9088992388358921,1.8040531194213438,-0.17831679482543625,-1.1195401207575477,-0.49595077354650235,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.6505284956811945,1.2103889660621079,-0.3175537531748447,0.7569511667893268,0.507231677772022,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0443168313206632,1.5072210427417259,-0.47521913248226344,2.633442454336201,0.658100913614847,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.131114764972171,2.100885196100962,-0.7557406515097481,0.7569511667893268,0.19765584318544618,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1.4979257463748195,-0.8674355706952183,1.0195305674452104,0.7569511667893268,-1.1248991463458116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.2856389208491571,2.694549349460198,-0.1680787831820976,-0.18129447698411044,-0.4920320920960394,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-2.1370641492461653,0.3198927360232538,-0.9113584284884987,-1.1195401207575477,1.5711536915727229,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.9269768473451012,2.100885196100962,0.5629152481522971,0.7569511667893268,-0.8290386968358562,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
-1.8083297914325456,-0.8674355706952183,2.231711146016532,-1.1195401207575477,1.5809503951988804,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-1.495448105696233,-0.8674355706952183,-0.5612184302863098,-1.1195401207575477,0.955920703850034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.2731236534197045,-0.8674355706952183,-2.14196742801783,-0.18129447698411044,-1.420759595855767,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.579414043193255,2.694549349460198,-1.5420199457181725,2.633442454336201,1.5652756693970282,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.529547577196487,1.2103889660621079,0.07968109858670303,-0.18129447698411044,0.7639053127773476,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.13768064812762945,-0.5706034940156003,0.06534788228602856,-1.1195401207575477,0.8716690526650798,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.17689515273991388,-0.27377141733598226,-0.14555515756675186,1.6951968105627642,1.3046833529412398,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.3846485920688255,-1.4610997240544543,0.5117251899356029,0.7569511667893268,0.6169547583849857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.8455974766669154,0.6167248127028718,0.22301326159344692,0.7569511667893268,-0.49595077354650235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.057001289663854066,0.6167248127028718,0.4154878804882178,-1.1195401207575477,1.4829833589373056,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.26255520536816657,-1.7579318007340723,-1.4232590106554417,-1.1195401207575477,-0.7075595718715035,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-2.3039343816388653,0.6167248127028718,-1.1754991288866414,-1.1195401207575477,-0.4724386848437244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.692220640972066,-0.8674355706952183,0.4236782898028887,-1.1195401207575477,-1.2483376120353957,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.6396565177683655,0.6167248127028718,-1.161165912585967,0.7569511667893268,1.2968459900403138,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
-0.200256985274892,-0.5706034940156003,0.7901991066344197,0.7569511667893268,1.4614306109597592,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.8462974888813256,1.8040531194213438,-1.0280717612225618,-1.1195401207575477,1.5456822621447133,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5056295105535333,-0.5706034940156003,0.9171504510118218,0.7569511667893268,-0.9015343036694213,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.5510715164937998,-1.1642676473748363,-0.7352646282230704,-0.18129447698411044,-0.9211277109217363,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.40161373236208336,0.6167248127028718,0.23529887556545367,-1.1195401207575477,1.52804819561763,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.1975593280679597,-0.27377141733598226,1.5498595705701634,-0.18129447698411044,-1.416840914405304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.40912289281975517,0.9135568893824898,-0.5264091906989578,-0.18129447698411044,-0.2275210941897878,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.4065944265265607,1.2103889660621079,-1.3659261454527443,-0.18129447698411044,1.5887877580998062,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.3173442650037698,-0.8674355706952183,-1.2676412336766911,1.6951968105627642,1.647567979856751,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.293982432468792,1.8040531194213438,-2.115348597745149,0.7569511667893268,0.3426470568525767,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5370567376541584,0.6167248127028718,-2.0375397092557734,-1.1195401207575477,1.3517075303467956,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.3985544447682172,-0.8674355706952183,-0.7045505932930538,-1.1195401207575477,-0.6624947351911793,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.39713844669097464,-0.5706034940156003,0.591581680753646,-1.1195401207575477,1.686754794361381,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.9715590893161001,0.6167248127028718,-1.4560206479141262,-0.18129447698411044,-0.589999128357614,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.5456783663277813,0.023060659343635773,2.324979432087347,-1.1195401207575477,-0.07665185834696284,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.6799834905966015,-0.27377141733598226,1.1853863560672997,-1.1195401207575477,0.1663063915817423,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.7453664110910458,0.6167248127028718,-2.4686623795567733,-1.1195401207575477,-0.6135112170603919,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-0.6864055956456252,-0.27377141733598226,0.4625827340475766,0.7569511667893268,-0.6115518763351604,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
1.4331244727956547,-0.8674355706952183,-0.06569866674870899,-0.18129447698411044,-1.7066861878887987,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
1.8430690103737217,0.3198927360232538,-1.4990202968161495,0.7569511667893268,-1.5892628982256753,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.2362175985722683,0.3198927360232538,-0.7885022887684324,-1.1195401207575477,-0.6801288017182627,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3167880308957942,0.3198927360232538,-1.503115501473485,-0.18129447698411044,0.9813921332780434,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.9276165947860229,0.3198927360232538,-0.04931784811936679,-0.18129447698411044,0.3015009016227153,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.32707836189334416,0.023060659343635773,-0.3871722323495489,1.6951968105627642,-0.8545101262638656,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.9205547422960773,-0.5706034940156003,1.1055298652492571,-1.1195401207575477,-1.2287442047830808,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.5729084248112853,0.9135568893824898,1.3143853027733698,-0.18129447698411044,0.538581129375726,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.08316970554601423,-0.8674355706952183,-0.9215964401318377,-1.1195401207575477,-0.7506650678265965,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.1185994975427185,0.3198927360232538,0.5403916225369517,0.7569511667893268,-1.3561013519231278,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.4372962286054725,0.9135568893824898,-0.9564056797191899,0.7569511667893268,0.2897448572713264,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.0318269766985144,1.5072210427417259,0.22915606857945048,-0.18129447698411044,0.7110031131960973,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
-0.7158860033683354,-0.27377141733598226,-0.11074591797939974,2.633442454336201,1.1636108207245723,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.3613956856740972,1.2103889660621079,-0.47931433713959887,-0.18129447698411044,0.23684265769007606,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
-1.1817320687979567,0.3198927360232538,-1.7774942135149665,-1.1195401207575477,-1.0739562874897928,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.44972798270197867,0.3198927360232538,-0.08207948537805118,2.633442454336201,-0.1099606506758982,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
1.512944067290163,1.5072210427417259,0.03053864269867644,0.7569511667893268,-0.9799079326786811,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.0017903348678283,-0.27377141733598226,-0.028841824832688778,-0.18129447698411044,1.1988789537787392,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.5336939201990009,1.2103889660621079,-0.05341305277670225,1.6951968105627642,-1.2679310192877107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-1.081053695254361,1.2103889660621079,0.8946268253964764,-0.18129447698411044,0.29366353872178935,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5707089011866865,-0.27377141733598226,-0.4813619394682666,-0.18129447698411044,0.2231272726134556,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.406728765474114,-0.8674355706952183,0.3827262432295334,0.7569511667893268,1.686754794361381,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
1.1833753583145796,0.3198927360232538,-1.0424049775232362,0.7569511667893268,-1.0955090354673391,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-0.6786183181339659,-1.7579318007340723,-1.044452579851904,-1.1195401207575477,0.5836459660560503,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6841806592137224,0.6167248127028718,-2.1296818140458234,-1.1195401207575477,-0.09232658414881477,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.6260287821229614,2.694549349460198,-1.8389222833749994,-0.18129447698411044,1.4046097299280458,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.08091935630680774,-0.27377141733598226,-0.31960135550351243,0.7569511667893268,-0.9152496887460418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
0.6124010464775577,-0.27377141733598226,-1.386402168739422,-0.18129447698411044,-1.3580606926483592,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.22222823253993101,0.9135568893824898,1.2918616771580238,-1.1195401207575477,-1.6970266381134076,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.3829798897448989,0.023060659343635773,-0.1742215901681008,1.6951968105627642,1.1303020283956369,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.011946326917824901,-0.8674355706952183,-1.5543055596901794,2.633442454336201,-1.6264903720050738,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-1.0654791402310422,-0.5706034940156003,0.08582390557270621,-0.18129447698411044,0.7521492684259588,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.027377103834709,-0.5706034940156003,-2.320108830611926,-1.1195401207575477,-0.6409419872136328,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
2.5152779298623154,0.023060659343635773,1.0481970000465595,0.7569511667893268,1.269415219887073,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.10041296289325964,0.023060659343635773,-0.44040989289491134,-1.1195401207575477,0.3700778270058176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.34346185527132256,0.6167248127028718,-1.034214568208565,-1.1195401207575477,-0.1099606506758982,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.7486784029315963,-0.5706034940156003,-2.1788242699338496,-1.1195401207575477,1.0205789477826732,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.7386916017953378,0.6167248127028718,0.5752008621243035,-1.1195401207575477,-0.8839002371423379,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
-0.9308704861009309,-0.27377141733598226,-0.5980752722023297,0.7569511667893268,1.6710800685595288,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.4844926144504579,0.6167248127028718,0.12472834981739414,-0.18129447698411044,1.2596185162609155,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.17633891863193832,0.9135568893824898,-1.5440675480468402,0.7569511667893268,-0.1667815317076115,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.272011185203753,-1.4610997240544543,0.018253028726669708,0.7569511667893268,-1.3561013519231278,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
-1.3533302911084502,-1.4610997240544543,-0.692264979321047,1.6951968105627642,0.5816866253308188,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
0.21580612749090686,-1.1642676473748363,0.31720296871216463,-1.1195401207575477,-1.3404266261212758,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5949050848836278,0.023060659343635773,0.15544238474741043,-0.18129447698411044,0.03503056299123227,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.8335295172051892,0.3198927360232538,0.3929642548728724,-1.1195401207575477,-0.9701112290525237,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0
1.1650196327513829,-0.27377141733598226,-2.027301697612435,-1.1195401207575477,-1.6480431199826202,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.7039269700468586,1.8040531194213438,-0.4895523487829375,-1.1195401207575477,1.353666871072027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.00974680329322615,0.9135568893824898,-0.05341305277670225,-1.1195401207575477,0.12907891780234393,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-2.3039343816388653,-1.1642676473748363,0.5219632015789418,-1.1195401207575477,-0.5566903360286786,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.4488682187327117,-0.5706034940156003,-0.34212498111885814,-1.1195401207575477,0.3367690346768822,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.7333819649622652,-0.8674355706952183,0.8209131415644367,-0.18129447698411044,-1.3169145374184978,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.4197748542042383,-1.4610997240544543,-1.026024158893894,-1.1195401207575477,-1.265971678562479,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.732547613800302,-1.1642676473748363,0.257822501180799,-0.18129447698411044,-0.717356275497661,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.4205002792259524,0.6167248127028718,-0.3032205368741706,0.7569511667893268,-1.5931815796761384,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.0966282502776799,-0.27377141733598226,1.2631952445566756,-0.18129447698411044,-1.003420021381459,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
